Date,Open,High,Low,Close,Volume
2019-01-02,385.54,424.52,351.41,394.26,1809545
2019-01-03,306.49,318.58,298.98,305.79,3522003
2019-01-04,116.23,162,93.83,123.25,3900741
2019-01-07,418.46,464.92,391.44,425.46,1090742
2019-01-08,117.2,145.9,88.01,117.13,2962723
2019-01-09,124.95,146.44,75.64,124.87,2003616
2019-01-10,273.91,320.24,231.71,252.52,4389078
2019-01-11,395.54,413.32,374.27,403.57,1869106
2019-01-14,150.49,183.19,114.51,118.92,3203165
2019-01-15,198.65,214.75,152.84,174.14,3245395
2019-01-16,195.71,214.94,165.14,177,4273275
2019-01-17,100.85,120.81,67.71,86.32,3371428
2019-01-18,208.69,218.82,161.92,184.87,414192
2019-01-21,287.25,298.13,285.72,292.63,3558997
2019-01-22,368.71,383.59,361.77,365.48,4051497
2019-01-23,121.61,137.65,96.5,133.4,1477786
2019-01-24,272.46,319.55,257.98,279.32,976642
2019-01-25,116.06,131.55,112.47,113.21,1460019
2019-01-28,122.32,147.81,103.8,138.74,4265440
2019-01-29,135.73,167.16,128.92,135.9,3837765
2019-01-30,354.9,359.12,319.52,331.95,1162890
2019-01-31,215.37,244.64,210.5,215.57,754346
2019-02-01,427.68,455.27,423.91,450.67,1595485
2019-02-04,170,202.64,144.72,177.4,3699525
2019-02-05,240.66,261.83,202.81,246.32,1560581
2019-02-06,272.57,278.34,245.36,264.49,1531213
2019-02-07,431.84,469.36,390.7,417.66,952961
2019-02-08,473.57,517.66,428.36,492.91,4294530
2019-02-11,340.97,349.99,321.48,348.16,559189
2019-02-12,287.87,321.96,254.03,293.27,3597769
2019-02-13,315.56,357.34,295.27,295.55,2412487
2019-02-14,456.92,506.05,416.53,496.29,1108202
2019-02-15,141.68,159.88,133.33,146.17,4297284
2019-02-18,489.31,513.76,457.07,472.8,3693407
2019-02-19,190.47,201.92,157.51,178.42,4845915
2019-02-20,279.11,298.53,244.01,295.73,1857036
2019-02-21,341.26,346.02,301.26,323.44,258832
2019-02-22,378.55,392.17,331.3,391.72,2981193
2019-02-25,178.85,215.88,177.79,199.3,1816545
2019-02-26,121.48,170.25,84.14,125.19,4132401
2019-02-27,395.82,435.37,381.79,428.02,668468
2019-02-28,221.49,268.21,210.35,243.63,4244521
2019-03-01,163.34,175.63,148.59,159.02,2488327
2019-03-04,408.99,442.16,390.28,395.28,3349827
2019-03-05,427.25,453.26,410.96,453.16,4572798
2019-03-06,184.63,194.19,143,156.89,1871925
2019-03-07,156.85,172.65,111.8,165.83,3517495
2019-03-08,321.69,367.59,301.71,329.34,3414976
2019-03-11,103.51,141.42,70.42,72.07,2867429
2019-03-12,400.95,439.69,370.49,408.3,2269803
2019-03-13,150.33,156.26,102.24,105.51,4373895
2019-03-14,353.54,378.89,311.45,333.83,4827680
2019-03-15,405.13,413.48,356.56,399.45,1079216
2019-03-18,480.14,484.05,439.24,440.19,4908869
2019-03-19,320.67,364.37,306.75,352.39,4445985
2019-03-20,107.78,145.7,106.01,106.67,1507346
2019-03-21,377.48,408.08,366.15,405.73,1640003
2019-03-22,220.3,239.67,179.26,197.67,716675
2019-03-25,289.02,313.29,286.19,290.26,1489757
2019-03-26,147.77,187.29,134.84,161.63,2406000
2019-03-27,269.88,276.58,246.75,269.86,3631261
2019-03-28,469.45,498.52,420.57,493.22,4125065
2019-03-29,347.65,353.79,322.53,332.41,2610262
2019-04-01,148.01,180.55,98.73,109.71,4538916
2019-04-02,186.89,236.8,137.96,151.38,1571056
2019-04-03,228.87,244.2,215.59,223.72,3529449
2019-04-04,484.56,523.82,472.31,496.74,2868519
2019-04-05,161.49,206.3,156.84,202.16,2328505
2019-04-08,385.63,386.68,345.6,357.31,4859193
2019-04-09,324.18,341.44,313.29,315.4,2685874
2019-04-10,111.81,125.56,72.11,76.88,3377972
2019-04-11,162.91,166.08,153.44,163.95,4949415
2019-04-12,119.76,135.44,99.55,111.9,2377546
2019-04-15,401.89,447.25,369.24,434.85,1996721
2019-04-16,433.8,468.6,432.01,436.57,2913796
2019-04-17,433.98,474.94,412.37,431.23,3712424
2019-04-18,111.88,147.93,107.58,130.02,1420006
2019-04-19,240.28,268.78,198.91,216.4,2089360
2019-04-22,421.39,466.16,383.73,455.68,196596
2019-04-23,452.98,488.09,441.39,456,3577082
2019-04-24,231.39,254,217.29,231.45,3665139
2019-04-25,164.49,192.22,153.6,155.92,3455073
2019-04-26,130.85,155.21,81.22,82.22,2131633
2019-04-29,254.54,296.03,204.82,237.7,2554649
2019-04-30,234.43,281.82,205.08,241.79,677999
2019-05-01,173.24,189.86,147.94,178.64,4064370
2019-05-02,235.82,281.74,192.65,198.28,2578981
2019-05-03,439.94,451.16,427.18,429.8,4722098
2019-05-06,172.24,199.55,158.93,182.06,3838377
2019-05-07,452.15,471.59,429.1,439.61,2919254
2019-05-08,338.16,372.82,293.35,322.36,3964830
2019-05-09,237.43,241.9,227.24,236.1,627438
2019-05-10,259.64,300.45,223.01,224.11,3683807
2019-05-13,133.02,182.27,108.86,168.35,4361232
2019-05-14,243.07,267.92,195.51,209.15,4579443
2019-05-15,171.02,184.38,161.34,172.32,4105028
2019-05-16,217.05,225.29,205.65,224.48,579419
2019-05-17,479.72,503.34,446.54,453.51,4311807
2019-05-20,319.39,347.02,302.13,318.74,2458382
2019-05-21,221.69,251.94,217.95,224.93,2780737
2019-05-22,104.54,110.76,66.36,102.12,1285065
2019-05-23,266.83,278.31,232.7,264.07,429265
2019-05-24,367.97,370.58,355.86,369.32,1356258
2019-05-27,433.36,471.77,430.17,461.27,3186197
2019-05-28,232.59,271.13,223.95,235.05,1148177
2019-05-29,492.62,541.49,444.68,458.16,681781
2019-05-30,186.25,228.42,144.51,218.33,3996516
2019-05-31,165.82,189.28,127.1,157.57,1779950
2019-06-03,442.42,477.67,415.79,428.7,3835582
2019-06-04,372.64,408.53,326.29,359.62,2756921
2019-06-05,265.57,315.55,242.86,262.1,3531229
2019-06-06,230.58,252.21,191.19,241.05,3093349
2019-06-07,384.68,407.67,382.35,385.42,1592143
2019-06-10,208.54,243.17,183.63,231.7,1495633
2019-06-11,452.37,498.12,451.24,497.17,3212121
2019-06-12,160,183.08,145.91,156.4,997725
2019-06-13,128.07,151.04,90.44,101.56,4029998
2019-06-14,479,494.22,469.75,470.19,224684
2019-06-17,165.79,211.06,115.88,156.52,674199
2019-06-18,496.98,502.97,447.56,500.16,3857116
2019-06-19,420.26,436.78,411.14,411.64,304309
2019-06-20,472.48,500.48,459.55,479.66,3035795
2019-06-21,192.79,207.85,191.11,199.6,4613747
2019-06-24,128.93,134.88,103.52,113.68,2485310
2019-06-25,349.99,357.31,345.29,349.68,582524
2019-06-26,365.66,399.89,334.03,390.37,4185891
2019-06-27,387.92,434.42,355.94,379.52,2990913
2019-06-28,188.88,226.89,144.19,188.78,3873073
2019-07-01,238.81,254.55,224.4,236.1,4955498
2019-07-02,264.58,266.2,244.55,254.67,3905709
2019-07-03,190.77,195.58,153.79,168.19,3066049
2019-07-04,135.97,145.07,114.89,144.87,2115766
2019-07-05,446.56,477.66,432.39,439.1,3480939
2019-07-08,442.52,483.55,421.44,463.4,4284191
2019-07-09,437.33,442.77,410.13,436.93,3985032
2019-07-10,339.17,380.83,337.76,337.77,2931576
2019-07-11,380.89,397.7,345.21,358.28,1097981
2019-07-12,321.16,343.62,312.24,319.21,915382
2019-07-15,311.67,314.79,283.48,305.49,3002777
2019-07-16,393.56,422.2,357.71,361.33,911905
2019-07-17,421.28,452.4,397.54,431.7,3013411
2019-07-18,466.78,515.42,465.57,507.15,115700
2019-07-19,493.13,524.77,468.03,493.95,3419238
2019-07-22,274.97,319.87,241.1,311.18,3461008
2019-07-23,344.17,392.91,305.2,381.22,3898632
2019-07-24,315.49,316.72,295.32,306.7,4564365
2019-07-25,425.19,444.79,413.87,424.04,783999
2019-07-26,101.43,149.82,52.23,121.44,4423603
2019-07-29,482.35,506.23,461.15,484.39,216654
2019-07-30,493.87,509.68,448.01,487.61,712646
2019-07-31,129.03,157.09,84.94,114.93,3374804
2019-08-01,251.38,275.25,245.25,268.53,4246598
2019-08-02,173.45,197.3,138.78,150.22,2992238
2019-08-05,136.37,157.99,106.76,135.39,2827370
2019-08-06,234.22,238.29,221.98,232.87,4913580
2019-08-07,318.08,320.89,271.78,280.49,4620264
2019-08-08,307.65,310.5,263.93,305.83,1158250
2019-08-09,134.37,161.51,106.79,156.29,1540830
2019-08-12,400.94,415.08,355.17,378.28,3964082
2019-08-13,406.93,409.4,371.16,404.5,1076847
2019-08-14,167.32,172.47,162.54,172.34,718215
2019-08-15,129.35,175.45,125.63,172.35,4475139
2019-08-16,331.42,344.35,301.09,315.84,2231467
2019-08-19,447.93,479.17,417.65,462.83,1468369
2019-08-20,453.98,457.29,412.25,424.01,985993
2019-08-21,120.03,132.62,98.49,102.31,2785422
2019-08-22,195.16,233.09,150.29,225.22,1855464
2019-08-23,426.01,470.12,401.13,401.75,1267017
2019-08-26,214.3,243.1,171.02,228.19,2531513
2019-08-27,412.21,423.97,363.57,368.69,3283524
2019-08-28,113.08,126.56,86.32,90.42,3070124
2019-08-29,345.17,349.78,326.74,339.59,2897533
2019-08-30,451.04,458.43,412.01,431.34,3925932
2019-09-02,252.32,271.88,218.41,219.52,2053250
2019-09-03,151.41,181.47,129.71,167.95,3597278
2019-09-04,150.69,169.3,101.07,113.81,4512856
2019-09-05,302.42,348.37,292.53,322.72,1290268
2019-09-06,369.35,413.43,324.74,349,3871694
2019-09-09,205.27,239.48,169.55,194.19,4875235
2019-09-10,272.34,318.59,250.21,273.56,729217
2019-09-11,374.3,404.91,361.15,399.37,3412371
2019-09-12,361.72,394.24,332.45,379.88,4016431
2019-09-13,449.12,460.71,418.53,428.38,157001
2019-09-16,497.74,536.73,462.14,524.49,4633382
2019-09-17,150.74,189.51,119.19,119.67,338854
2019-09-18,125.92,142.14,99.84,120.77,3608889
2019-09-19,263.11,274.73,228.15,262.43,4025694
2019-09-20,235.96,251.01,187.8,211.58,4243005
2019-09-23,409.02,447.05,361.3,444.5,1890063
2019-09-24,404.19,410.47,354.32,365.75,3286640
2019-09-25,168.52,204.35,158.53,178.55,535739
2019-09-26,162.54,208.69,147.02,206.51,4998804
2019-09-27,276.54,295.24,268.5,269.59,1565814
2019-09-30,387.03,411.38,366.74,377.19,3953490
2019-10-01,362,393.78,330.85,330.98,3865070
2019-10-02,193.57,238.06,185.66,211.2,1079144
2019-10-03,492.69,496.07,478.9,485.44,4216918
2019-10-04,208.7,222.5,187.3,210.97,3807454
2019-10-07,354.67,400.85,306.03,365.08,2917692
2019-10-08,436.28,442.99,435,439.44,4371845
2019-10-09,251.6,264.69,201.7,257.78,1928129
2019-10-10,381,403.2,348.46,369.63,474720
2019-10-11,379.47,396.51,359.15,364.18,466299
2019-10-14,395.87,444.13,388.17,429.27,3241092
2019-10-15,275.49,290.88,248.77,254.35,3333472
2019-10-16,212.07,223.3,195.28,207.62,731122
2019-10-17,369.4,390.65,351.87,378.33,4015915
2019-10-18,215.26,251.86,170.44,245.6,3534542
2019-10-21,385.13,411.92,337.95,380.94,569798
2019-10-22,107.94,150.19,87.41,111.55,4479487
2019-10-23,244.9,250.26,214.24,236.31,1295461
2019-10-24,253.99,265.01,246.15,250.1,4652573
2019-10-25,284.69,289.77,267.49,281.33,1271725
2019-10-28,239.75,262,221.71,260.75,1146078
2019-10-29,170.94,213.33,137.23,198.89,2562575
2019-10-30,353.49,385.15,343.96,364.15,458854
2019-10-31,276.54,317.5,243.9,312.84,2142447
2019-11-01,406.32,422.84,367.62,385.54,1673724
2019-11-04,405.47,450.07,359.65,402.79,288668
2019-11-05,155.12,201.53,137.29,200.47,2455279
2019-11-06,357.52,360.52,322.86,349.43,669224
2019-11-07,310.49,353.65,308.96,319.05,342684
2019-11-08,182.75,191.37,149.1,168.42,3557684
2019-11-11,151.15,162.99,124.18,154.81,2251555
2019-11-12,399.72,405.63,382.26,385.09,4912105
2019-11-13,229.92,278.7,204.34,271.09,110879
2019-11-14,112.75,149.96,101.57,117.9,2782892
2019-11-15,251.28,262.01,245.92,258.38,3028472
2019-11-18,177.73,211.87,171.15,189.86,4538088
2019-11-19,299.43,332.57,277.58,318.53,2688802
2019-11-20,208.36,226.97,174.42,187.07,917946
2019-11-21,248.57,258.12,219.25,229.76,3386370
2019-11-22,322.83,338.25,311.09,333.82,3951955
2019-11-25,337.7,347.54,329.67,331.19,3976588
2019-11-26,160.48,165.05,157.15,160.23,2757158
2019-11-27,474.34,523.66,429.74,518.86,1386227
2019-11-28,260.02,301.01,230.84,240.18,2853592
2019-11-29,225.05,272.9,181.48,191.07,3090372
2019-12-02,421.11,430.1,407.44,408.34,135969
2019-12-03,256.6,273.1,212.11,243.3,1199916
2019-12-04,251.79,294.23,245.99,261,1984620
2019-12-05,214.84,240.57,189.68,221.04,1516630
2019-12-06,190,231.43,184.7,203.31,4644941
2019-12-09,274.2,282.8,236.16,247.1,2098240
2019-12-10,208.67,250.44,170.2,232.19,1733695
2019-12-11,451.5,470.52,407.59,453.78,1354188
2019-12-12,348.05,351.54,304.01,316.64,1911173
2019-12-13,189.5,219.72,168.71,199.81,3046895
2019-12-16,305.37,321.92,259.98,298.55,931257
2019-12-17,371.79,380.81,342.21,366.26,2679617
2019-12-18,193.41,223.64,172.08,200.88,3518837
2019-12-19,486.35,493.58,451.22,489.72,3385870
2019-12-20,259.33,305.66,231.38,263.21,1855550
2019-12-23,365.19,374.49,360.65,373.48,937963
2019-12-24,465.37,479.1,446.85,456.07,2310885
2019-12-25,450.69,488.97,422.48,480.84,3397273
2019-12-26,231.33,235.1,222.21,222.91,1905324
2019-12-27,231.85,276.36,222.3,272.39,1064761
2019-12-30,358.71,406.1,351.68,356.75,2889807
2019-12-31,121.22,166.62,81.36,122.52,4116092
2020-01-01,447.53,466.39,426.72,455.6,1866556
2020-01-02,134.04,163.29,102.88,120.43,2567902
2020-01-03,320.39,344.44,282.95,298.68,3926436
2020-01-06,353.1,387.14,322.46,337.41,3049323
2020-01-07,176.79,221.64,146.12,151.12,2691656
2020-01-08,450.79,462.9,425.15,447.07,3677993
2020-01-09,497.05,542.19,490.58,529.47,2272123
2020-01-10,407.21,427.45,359.53,407.23,4183255
2020-01-13,258.11,297.89,210.82,260.76,3489480
2020-01-14,321.42,340.7,302.14,302.27,3028505
2020-01-15,313.52,353.37,272.37,283.61,4646366
2020-01-16,305.27,331.48,273.23,304.93,2017814
2020-01-17,240.18,257.79,204.67,243.2,3060008
2020-01-20,178.81,189.62,166.25,181.62,2720812
2020-01-21,146.57,168.55,120.74,139.54,2873279
2020-01-22,289.04,307.67,268.85,305.08,1032957
2020-01-23,434.24,469.61,405.03,416.15,3518476
2020-01-24,429.05,445.43,397.21,444.69,799495
2020-01-27,485.15,488.43,470.02,471.93,933399
2020-01-28,185.66,195.52,171.69,194.93,2556784
2020-01-29,310.84,337.6,299.64,306.23,4938053
2020-01-30,435.02,482.5,422.51,436.92,2167951
2020-01-31,440.57,443.89,403.24,433.95,2624676
2020-02-03,230.31,240.27,185.46,232.88,4741909
2020-02-04,339.94,360.43,304.84,305.79,2844204
2020-02-05,473.61,519.12,461.79,492.55,2271125
2020-02-06,269.51,309.7,260.81,266.66,2835746
2020-02-07,367.65,379.07,344.36,354.13,2758925
2020-02-10,433.72,443.08,386.17,438.7,588124
2020-02-11,376.15,386.94,334.75,383.68,1389268
2020-02-12,206,208.33,196.99,207.25,1295739
2020-02-13,419.74,427.4,384.57,409.58,3159991
2020-02-14,244.58,274.88,195.1,206.04,614856
2020-02-17,294.75,308.23,293.67,306.54,3293139
2020-02-18,429.99,478.32,396.15,432,207933
2020-02-19,280.42,289.11,240.67,288.62,4490243
2020-02-20,242.38,277.32,196.61,251.08,4190173
2020-02-21,275.42,321.88,249.51,279.1,396679
2020-02-24,116.45,149.16,114.23,144.4,4216959
2020-02-25,375.34,395.02,346.74,352.95,3566920
2020-02-26,377.27,379.36,360.12,371.9,4605323
2020-02-27,407.17,431.82,404.89,409.92,370235
2020-02-28,368.26,412.25,339.31,359.71,3469360
2020-03-02,490.19,538.11,445.76,461.76,2171453
2020-03-03,326.62,356.67,300.21,308.05,850153
2020-03-04,266.86,272.55,263.63,268.63,4044170
2020-03-05,344.33,377.85,302.45,313.29,632237
2020-03-06,422.12,446.48,414.71,436.52,4672475
2020-03-09,482.81,485.67,442.64,475.94,2811176
2020-03-10,290.46,324.88,263.1,284.6,234348
2020-03-11,236.04,240.63,227.27,229.98,1158488
2020-03-12,164.1,171.15,131.14,153.81,2666390
2020-03-13,382.05,425.47,348.77,365.49,1582093
2020-03-16,365.31,370.06,349.17,352.66,4715497
2020-03-17,156.53,193.04,126.96,170.36,3077671
2020-03-18,282.87,301.57,273.14,298.39,996933
2020-03-19,304.25,347.61,259.11,266.45,3475481
2020-03-20,291.42,328.95,253.63,292.97,4326717
2020-03-23,419.73,463.97,391.4,420.17,3213019
2020-03-24,362.97,368.85,313.8,319.85,4078363
2020-03-25,132.54,177.3,119.23,136.23,2691664
2020-03-26,173.35,186.07,164.04,174.31,1579917
2020-03-27,158.15,166.56,133.18,162.96,3072212
2020-03-30,439.07,480.64,406.23,439.43,3775263
2020-03-31,252.65,259.54,239.86,243.15,2119569
2020-04-01,429.97,456.01,398.44,426.17,4268464
2020-04-02,221.86,269.4,215.67,240.32,4866909
2020-04-03,438.94,488.79,396.76,409.52,4385157
2020-04-06,364.09,384.32,324.25,364.42,1111203
2020-04-07,333.88,373.47,305.04,330.36,1624165
2020-04-08,350.39,369.76,337.61,364.55,3540450
2020-04-09,260.95,287.97,254.18,264.24,3884277
2020-04-10,383.45,397.74,354.72,397.67,3273160
2020-04-13,111.65,150.99,80.64,102.77,1355433
2020-04-14,147.4,193.65,131.58,159.88,560644
2020-04-15,126.3,172.88,82.35,148.98,4216947
2020-04-16,216.06,254.5,183.86,212.58,4648317
2020-04-17,396.55,405.67,351.77,375.91,1159415
2020-04-20,424.34,471.9,381.45,387.12,3243970
2020-04-21,407.82,425.93,376.55,397.7,1049650
2020-04-22,438.01,478.87,434.33,457.35,663470
2020-04-23,464.97,468.84,415.04,464.74,4857720
2020-04-24,376.51,416.55,339.92,380.01,4908558
2020-04-27,272.13,319.69,270.72,306.9,3438064
2020-04-28,114.09,141.99,99.28,126.82,1949837
2020-04-29,451.56,478.36,450.4,470.84,1966422
2020-04-30,358.26,383.31,355.48,369.15,3422416
2020-05-01,438.47,483.46,434.82,453.27,862922
2020-05-04,136.86,146.46,114.11,134.1,981471
2020-05-05,118.25,123.86,104.97,119.72,2780794
2020-05-06,333.41,344.34,300.62,322.34,1058484
2020-05-07,330.16,358.22,326.66,350.81,2609144
2020-05-08,104.95,138.81,100.48,116.65,1188705
2020-05-11,187.65,223.98,144.72,221.72,1353011
2020-05-12,176.41,183.41,142.36,163.77,1657662
2020-05-13,306.64,311.3,282.47,293.1,2828920
2020-05-14,447.46,484.81,430.74,434.83,402279
2020-05-15,326.23,359.21,281.03,324.47,4348626
2020-05-18,168.6,191.41,122.32,162.33,4893119
2020-05-19,483.52,522.15,458.07,514.9,3547077
2020-05-20,116.55,130.54,99.35,120.05,3314979
2020-05-21,282.05,326.5,234.3,294.28,2046090
2020-05-22,229.46,272.54,189.98,208.57,4807901
2020-05-25,317.86,324.78,305.07,307.74,508453
2020-05-26,295.3,336.9,291.54,328.95,888712
2020-05-27,245.11,258.57,219.56,251.54,434453
2020-05-28,420.55,433.14,411,426.77,283643
2020-05-29,300.37,312,262.13,309.58,1442944
2020-06-01,350.1,386.32,333.49,385.25,1007572
2020-06-02,162.5,168.72,150.78,166.13,4365964
2020-06-03,164.43,166.88,144.55,165.62,4280260
2020-06-04,380.8,394.12,332.82,339.63,2982477
2020-06-05,386.16,396.02,359.36,368.54,3743559
2020-06-08,380.78,416.36,369.95,393.61,1844965
2020-06-09,422.05,439.77,372.64,392.92,2534655
2020-06-10,455.83,491.11,421.11,434.79,3175788
2020-06-11,378.82,405.26,328.9,331.61,1440506
2020-06-12,409.18,437.75,376.07,378.93,2130334
2020-06-15,455.82,484.14,407.43,452.44,2373537
2020-06-16,315.69,334.06,292.61,307.75,701960
2020-06-17,220.88,243.39,191.52,242.16,4590263
2020-06-18,492.87,516.33,456.44,480.49,2108186
2020-06-19,375.18,379.75,366.6,367.35,1551908
2020-06-22,339.79,366.26,309.54,349.56,3044305
2020-06-23,132.76,169.22,120.11,121.63,3184233
2020-06-24,495.76,506.14,478.42,478.55,3283351
2020-06-25,294,326.93,283.25,310.04,3379546
2020-06-26,293.64,298.73,267.95,293.75,4882362
2020-06-29,381.16,429.55,371.88,410.06,1484535
2020-06-30,272.85,319.96,241.13,299.54,4878541
2020-07-01,342.47,381.97,327.46,367.88,1339078
2020-07-02,370.61,380.63,360.98,363.09,4725330
2020-07-03,193.33,219.29,190.73,193.56,373731
2020-07-06,440.97,450.42,397.4,436.93,2663975
2020-07-07,111.53,145.61,72.95,127.48,224588
2020-07-08,457.69,498.07,445.69,468.06,638787
2020-07-09,347.06,377.68,341.46,342.17,3884052
2020-07-10,293.19,306.26,259.96,260.71,3002379
2020-07-13,484.65,508.7,474.09,486.84,4731354
2020-07-14,201.01,249.17,163.65,188.15,4923059
2020-07-15,451.42,475.89,441.33,452.36,701507
2020-07-16,337.29,374.09,302.93,345.34,2377895
2020-07-17,383.32,422.62,342.92,405.13,1794947
2020-07-20,281.54,284.21,234.43,242.4,4611950
2020-07-21,268.47,293.99,221.31,272.99,2523759
2020-07-22,453.77,464.45,406.22,440.08,2471119
2020-07-23,237.45,266.9,223.6,240.32,4231142
2020-07-24,361.21,397.68,334.51,336.05,3829264
2020-07-27,472.88,508.87,434.11,436.2,4510694
2020-07-28,481.1,506.03,456.5,464.37,1558083
2020-07-29,497.58,522.89,453.63,467.72,486716
2020-07-30,179.28,206.38,148.98,154.43,777510
2020-07-31,242.4,266.56,232.95,255.75,447783
2020-08-03,181.32,192.81,179.22,187.53,3193180
2020-08-04,396.64,407.55,388.7,392.96,3118754
2020-08-05,331.02,342.09,297.52,331.26,1605733
2020-08-06,293.19,294.46,278.47,280.57,2179327
2020-08-07,388.3,428.91,341.63,423.46,3328402
2020-08-10,224.26,231.48,178.05,208.12,4399252
2020-08-11,114.57,149.55,72.67,91.6,2621628
2020-08-12,277.67,297.61,248.04,272.7,371113
2020-08-13,268.42,308.58,232.96,258.98,1241064
2020-08-14,372.9,395.55,339.16,375.57,4280867
2020-08-17,122.38,149.82,116.15,123.38,3821258
2020-08-18,492.65,514.53,476.43,496.98,1477719
2020-08-19,388.16,404.54,345.55,381.41,4236374
2020-08-20,213.09,240.34,205.58,217.67,1979893
2020-08-21,338.55,383.12,304.35,355.19,4009053
2020-08-24,190.11,192.15,172.96,177.38,3087701
2020-08-25,377.24,417.1,330.04,374.3,4810210
2020-08-26,100.69,133.17,67.69,106.46,2017711
2020-08-27,134.78,152.06,88.93,123.38,3329722
2020-08-28,411.75,418.11,368.96,397.57,2486344
2020-08-31,210.77,233.53,172.39,216.86,2243682
2020-09-01,217.23,266.14,214.71,259.37,4916675
2020-09-02,143.45,161.44,104.38,128.03,4321316
2020-09-03,326.55,364.62,320.78,332.22,4929766
2020-09-04,423.55,463.64,421.4,436.12,1150224
2020-09-07,206.51,247.84,200.72,227.41,259225
2020-09-08,313.37,336.42,292.35,318.17,1906026
2020-09-09,406.33,409.78,378.8,402.36,315657
2020-09-10,138.34,150.33,97.75,148.65,2548423
2020-09-11,414.24,451.11,403.04,425.61,4121962
2020-09-14,362.57,404.02,326.56,379.86,4245167
2020-09-15,330.69,355.15,293.91,343.5,468693
2020-09-16,328.1,352.49,325.95,339.58,3352646
2020-09-17,373.14,379.56,332.83,373.16,3227853
2020-09-18,248.55,283.42,210.32,270.67,3928254
2020-09-21,486.45,534.05,450.34,489.37,4873846
2020-09-22,273.84,279.92,240.82,279.53,4247850
2020-09-23,247.83,284.6,244.74,268.98,4800691
2020-09-24,149.78,183.97,142.5,151.55,3530140
2020-09-25,368.95,378.87,346.36,352.45,1450188
2020-09-28,443.72,454.8,398.66,406.96,2869933
2020-09-29,392.15,428.92,350.5,368.76,4642654
2020-09-30,249.53,280.44,211.1,226.45,1165730
2020-10-01,495.62,506.25,480.42,504.99,4190384
2020-10-02,138.69,170.84,115.5,140.94,474088
2020-10-05,480.32,527.4,435.04,494.99,2296841
2020-10-06,442.84,479.72,403.68,478.63,3165653
2020-10-07,232.3,244.73,185.4,208.04,1325255
2020-10-08,404.13,421.51,389.32,410.09,3765996
2020-10-09,119.08,148.37,94.1,122.38,1152832
2020-10-12,475.75,524.09,461.52,503.42,901281
2020-10-13,209.32,248.62,192.67,219.69,2903584
2020-10-14,213.57,228.41,192.39,198.97,1521797
2020-10-15,269.23,317.47,223.18,241.96,4031543
2020-10-16,422.77,465.78,390.58,409.84,548181
2020-10-19,143.93,157.62,112.05,118.43,2301694
2020-10-20,490.24,517.74,454.22,492.08,262208
2020-10-21,490.87,493.5,485.84,492.44,2073391
2020-10-22,355.86,405.28,309.82,327.83,1076046
2020-10-23,240.26,260.32,194.17,229.95,4695997
2020-10-26,317.32,319.38,272.78,283.83,3422143
2020-10-27,219.2,253.03,214.84,240.35,989715
2020-10-28,312.25,318.6,287.61,314.18,4952482
2020-10-29,147.61,161.02,105.86,155.68,2431560
2020-10-30,367.5,409.05,321.01,406.73,3356004
2020-11-02,150.79,170.82,133.37,165.49,592183
2020-11-03,142.49,175.25,130.49,146.96,4527236
2020-11-04,129.04,173.16,95.24,140.26,1100003
2020-11-05,285.41,296.95,242.75,258.31,1382125
2020-11-06,215.31,250.17,168.73,232.89,2115227
2020-11-09,205.98,245.62,200.02,244.43,3891206
2020-11-10,270.34,285.33,236.9,249.26,3579442
2020-11-11,225.73,275.14,209.74,256.11,1443431
2020-11-12,180.14,188.81,134.7,145.25,2087046
2020-11-13,213.96,239.2,208.44,213.09,2774143
2020-11-16,320.53,348.07,314.5,315.6,1534084
2020-11-17,271.77,300.98,260.55,267.98,1032347
2020-11-18,441.22,463.28,393.78,403.73,3679239
2020-11-19,105.71,150.65,84.56,117.2,2946028
2020-11-20,413.72,461.46,370.6,459.14,341326
2020-11-23,315.31,344.82,310.23,344.37,4154519
2020-11-24,482.27,524.69,452.78,466.09,4573762
2020-11-25,354.78,380.65,306.84,330.64,1151264
2020-11-26,496.95,501.15,472.71,472.92,3998090
2020-11-27,216.96,250.48,188.66,206,1424233
2020-11-30,449.89,471.47,445.85,462.06,1362661
2020-12-01,485.12,506.16,464.84,491.11,1352976
2020-12-02,201.59,245.55,162.24,174.88,603890
2020-12-03,292.36,301.87,262.5,290.88,1806999
2020-12-04,437.16,440.56,406.53,423.34,4696976
2020-12-07,110.05,133.24,101.73,119.8,565737
2020-12-08,294.14,320.59,244.8,259.09,1394696
2020-12-09,230.97,236.87,202.54,232.49,4588766
2020-12-10,376.47,389.53,355.21,378.25,4129269
2020-12-11,381.25,408.33,374.53,397.57,255567
2020-12-14,275.2,311.84,249.82,269.98,2560180
2020-12-15,168.22,176.88,134.81,155.44,4263741
2020-12-16,119.05,121.81,69.7,81.12,3930171
2020-12-17,350.76,373.37,323.26,371.33,2850360
2020-12-18,255.72,298.89,241.87,257.72,3591412
2020-12-21,430.1,451.16,406.54,444.21,813390
2020-12-22,196.76,243.73,162.82,212.31,2492767
2020-12-23,402.35,448.61,395.48,434.35,679181
2020-12-24,215.4,236.81,198.02,198.34,3576954
2020-12-25,221.93,247.61,187.63,236.49,4373316
2020-12-28,217.09,236.08,179.62,199.74,4608334
2020-12-29,150.82,187.03,135.12,139.28,4795946
2020-12-30,290.01,339.09,275.56,304.43,2864087
2020-12-31,241.05,283.66,195.41,247.05,2055380
